Date,PriceOpen,PriceHigh,PriceLow,PriceClose,VolumeTraded
31-08-17 12:59,4687,4698.43,4671.1,4698.27,572.503
31-08-17 13:59,4690.35,4739.78,4685.02,4724.91,639.628
31-08-17 14:59,4724.91,4736,4695.59,4712,551.546
31-08-17 15:59,4706.23,4723.98,4680,4718.46,699.745
31-08-17 16:59,4719,4741.5,4715.01,4730.94,422.639
31-08-17 17:59,4730.94,4735,4713,4735,282.233
31-08-17 18:59,4735,4759.8,4724.99,4755.39,457.816
31-08-17 19:58,4755.39,4765.21,4700,4719.85,747.435
31-08-17 20:59,4724.3,4741.5,4716.63,4733.53,221.923
31-08-17 21:59,4739.99,4741.5,4723.13,4734.5,214.615
31-08-17 22:59,4729.76,4741.5,4729.13,4741.47,186.949
31-08-17 23:59,4741.48,4741.5,4716.75,4734.26,508.766
1/9/2017 0:59,4734.26,4765.21,4725.05,4763.99,336.184
1/9/2017 1:59,4764,4777.76,4756.79,4771.3,250.949
1/9/2017 2:59,4769.71,4771.26,4743.48,4764,274.583
1/9/2017 3:59,4763.99,4770.68,4741.5,4745.6,324.879
1/9/2017 4:59,4745.97,4752.53,4680,4689.5,774.625
1/9/2017 5:59,4683.81,4721.99,4680,4680,548.095
1/9/2017 6:59,4679.59,4729.12,4671.09,4729.12,607.483
1/9/2017 7:59,4729.12,4750,4717.33,4750,715.575
1/9/2017 8:59,4750,4788.53,4740.01,4785.64,658.961
1/9/2017 9:59,4785.64,4795,4769.28,4787.06,438.07
1/9/2017 10:59,4781.03,4800,4777.44,4799.95,513.657
1/9/2017 11:59,4799.95,4810,4777.15,4810,593.644
1/9/2017 12:59,4810,4849,4800,4839.33,973.316
1/9/2017 13:59,4844.99,4870,4816.73,4817,1193.759
1/9/2017 14:59,4820.53,4831.47,4778.12,4810.49,1160.919
1/9/2017 15:59,4810.49,4844.82,4803.49,4836.86,434.336
1/9/2017 16:59,4836.85,4836.86,4817.26,4819.01,594.936
1/9/2017 17:59,4825.99,4845,4819,4844.84,557.595
1/9/2017 18:59,4829.95,4850,4812.53,4819.04,720.293
1/9/2017 19:59,4829.96,4872.96,4818.38,4869,1342.977
1/9/2017 20:59,4870,4935,4860.81,4867.87,1418.549
1/9/2017 21:59,4875,4893.83,4848.69,4863.4,335.108
1/9/2017 22:59,4864.79,4885.14,4855.59,4876.2,247.897
1/9/2017 23:59,4880.1,4921.87,4875.01,4921.7,351.14
2/9/2017 0:58,4921.71,4933.64,4909.6,4920,300.974
2/9/2017 1:59,4924.99,4964.46,4909.63,4960.49,473.63
2/9/2017 2:59,4964.46,4979.9,4885.14,4918.88,962.528
2/9/2017 3:59,4918.88,4934.04,4824.53,4831.01,1187.145
2/9/2017 4:58,4836.54,4879.88,4830.38,4852.98,456.968
2/9/2017 5:59,4855.38,4867.99,4590,4644.89,1997.39
2/9/2017 6:59,4644.89,4747.99,4630,4722.01,883.175
2/9/2017 7:59,4729.13,4799.12,4721.3,4759.94,562.696
2/9/2017 8:59,4759.96,4760,4660.88,4716.85,417.453
2/9/2017 9:59,4729.68,4729.8,4600,4688.49,648.923
2/9/2017 10:59,4672.13,4730,4625.06,4729.62,484.394
2/9/2017 11:59,4729.97,4742.68,4669.14,4694.34,577.262
2/9/2017 12:59,4700.15,4730.31,4561.09,4637.63,967.296
2/9/2017 13:59,4638.11,4661.59,4605.42,4631.02,629.316
2/9/2017 14:59,4633.5,4653.08,4488.5,4561.01,1409.251
2/9/2017 15:59,4566.81,4603.2,4512.49,4591.55,689.11
2/9/2017 16:59,4591.55,4603.2,4552.69,4561.31,868.667
2/9/2017 17:59,4565.9,4625,4551.64,4619.02,596.511
2/9/2017 18:59,4618.33,4624.99,4583.2,4591.23,342.448
2/9/2017 19:59,4587.71,4619.96,4558,4605.89,554.384
2/9/2017 20:59,4606,4611.99,4496.42,4543,963.787
2/9/2017 21:59,4542.77,4557.62,4491.02,4499.83,360.996
2/9/2017 22:59,4492,4557.61,4492,4492.24,332.696
2/9/2017 23:59,4494.89,4600,4492.23,4599.9,310.794
3/9/2017 0:59,4599.9,4660,4595.45,4638.38,576.725
3/9/2017 1:59,4638.38,4660,4612.8,4638.94,230.158
3/9/2017 2:59,4629.03,4644.08,4603.24,4613.84,194.963
3/9/2017 3:59,4613.78,4651.76,4603.24,4639.42,432.957
3/9/2017 4:59,4623.62,4688,4612.73,4687.68,496.483
3/9/2017 5:59,4682.13,4699.76,4672.88,4699.76,276.528
3/9/2017 6:59,4699.76,4700,4608.9,4635.51,481.287
3/9/2017 7:59,4637,4665.03,4615.12,4633.76,228.981
3/9/2017 8:59,4639,4682.62,4620.01,4677.43,409.142
3/9/2017 9:59,4677.8,4683,4557.62,4595.34,482.972
3/9/2017 10:59,4595.34,4599.99,4565.98,4585,274.769
3/9/2017 11:59,4575.15,4599.32,4539.52,4573.48,299.348
3/9/2017 12:59,4573.37,4589.43,4515.27,4579.99,284.723
3/9/2017 13:59,4579.99,4582,4385,4390,1652.021
3/9/2017 14:59,4405.1,4463.9,4385,4433.99,759.099
3/9/2017 15:59,4427.01,4466.38,4400,4450.65,492.01
3/9/2017 16:59,4463.2,4500,4449,4486.76,346.419
3/9/2017 17:59,4486.76,4539.98,4482,4518,321.691
3/9/2017 18:59,4510,4526.11,4467.82,4499.97,526.073
3/9/2017 19:59,4499.99,4550,4470.24,4550,685.235
3/9/2017 20:59,4550,4550,4516.38,4535,286.763
3/9/2017 21:59,4535,4600,4500,4599.98,659.428
3/9/2017 22:59,4599.99,4600,4556.05,4581.64,444.863
3/9/2017 23:59,4581.57,4624.72,4579.46,4606.26,382.277
4/9/2017 0:59,4603.68,4613.97,4538.29,4549.85,538.192
4/9/2017 1:59,4550.41,4560.86,4510.84,4529.62,331.727
4/9/2017 2:59,4540.57,4540.88,4512.34,4524.63,232.642
4/9/2017 3:59,4524.63,4547.87,4510.82,4547.87,108.41
4/9/2017 4:59,4542.52,4542.52,4517.38,4536.24,182.356
4/9/2017 5:59,4536.16,4540,4513,4533.09,204.036
4/9/2017 6:59,4525.02,4525.02,4466.05,4510.82,490.624
4/9/2017 7:59,4510,4526.78,4361.28,4367,1590.7
4/9/2017 8:59,4379.96,4399.7,4286.7,4333,2301.4
4/9/2017 9:59,4333,4356.05,4288.81,4348.52,1415.419
4/9/2017 10:59,4348.52,4443,4329.36,4397.35,864.541
4/9/2017 11:59,4382.58,4397.22,4230,4288.71,1398.141
4/9/2017 12:59,4288.67,4334.38,4227.63,4300.93,1188.372
4/9/2017 13:59,4300.95,4375,4275.08,4354,828.546
4/9/2017 14:59,4354,4361.76,4200,4225.16,1822.71
4/9/2017 15:59,4225.15,4291.36,4200,4247.55,1943.245
4/9/2017 16:59,4247.54,4270.01,4144.12,4179.99,1668.729
4/9/2017 17:59,4179.96,4185.67,4058.5,4066.51,1728.574
4/9/2017 18:59,4066.51,4240,4060.09,4208.49,1690.986
4/9/2017 19:59,4212.87,4294.84,4212.85,4250.97,1333.36
4/9/2017 20:59,4260.49,4287.46,4185.67,4270.82,964.798
4/9/2017 21:59,4270.82,4410.97,4252,4367.21,1154.508
4/9/2017 22:59,4378.76,4378.76,4300.02,4312.98,582.852
4/9/2017 23:59,4312.98,4314.99,4250.97,4277,504.258
5/9/2017 0:59,4282.53,4282.8,4167.21,4180.49,1058.065
5/9/2017 1:59,4176.12,4190.91,4021.94,4021.98,1548.83
5/9/2017 2:59,4021.94,4135,4001.93,4135,1123.739
5/9/2017 3:59,4135,4147.1,4039.3,4102.85,1146.286
5/9/2017 4:59,4109.96,4159.09,4044.66,4098.88,839.632
5/9/2017 5:59,4098.87,4098.87,4001.93,4030.05,940.745
5/9/2017 6:59,4030.05,4102.99,4021.94,4100.99,643.483
5/9/2017 7:59,4088.04,4206.59,4085,4193.83,898.083
5/9/2017 8:59,4193.83,4227.63,4156.69,4189.7,949.364
5/9/2017 9:59,4177.81,4234.87,4144.12,4230.59,731.678
5/9/2017 10:59,4230.59,4270.01,4227.63,4258.02,696.333
5/9/2017 11:59,4269.99,4339,4228.84,4339,672.938
5/9/2017 12:59,4339,4377.83,4249,4261.28,1111.026
5/9/2017 13:59,4266.82,4320.68,4248.76,4318.58,883.985
5/9/2017 14:59,4310.67,4330,4265.7,4301.03,684.21
5/9/2017 15:59,4310.87,4334.22,4227.74,4246.85,1283.59
5/9/2017 16:59,4258.99,4334.38,4215.12,4320,786.921
5/9/2017 17:59,4316.43,4377.83,4294.14,4354.63,757.959
5/9/2017 18:59,4344.38,4414.03,4334.38,4395.3,705.98
5/9/2017 19:59,4397.28,4449.45,4389.02,4412.81,865.348
5/9/2017 20:59,4413.93,4433,4367.25,4416.13,912.317
5/9/2017 21:59,4422.48,4422.48,4359.56,4387,349.001
5/9/2017 22:59,4388.26,4448.12,4378,4448.12,484.091
5/9/2017 23:59,4448,4474.88,4379.78,4396.52,810.614
6/9/2017 0:59,4397.38,4454.5,4380.01,4451.16,465.915
6/9/2017 1:59,4451.15,4494.64,4400,4486.31,838.007
6/9/2017 2:59,4486.3,4495.98,4440.46,4454.97,383.081
6/9/2017 3:59,4454.98,4498.84,4435,4471.45,378.709
6/9/2017 4:59,4478.89,4487.28,4390,4404.94,470.21
6/9/2017 5:59,4394,4435.81,4384.33,4399.87,427.714
6/9/2017 6:59,4399.87,4419.61,4356.42,4407.14,704.235
6/9/2017 7:59,4419.15,4505.46,4405.54,4498.67,1139.491
6/9/2017 8:59,4499.12,4552.99,4495.06,4549.5,897.299
6/9/2017 9:59,4553,4578,4500.98,4524.69,2024.993
6/9/2017 10:59,4528.4,4556.42,4500.01,4551,886.546
6/9/2017 11:59,4551,4594,4513.36,4579.94,879.531
6/9/2017 12:59,4579.94,4580,4512.49,4522.08,847.009
6/9/2017 13:59,4533.82,4554,4495,4553.26,1115.393
6/9/2017 14:59,4553,4582.28,4537.29,4574.8,659.505
6/9/2017 15:59,4575,4628.39,4562.93,4615.11,703.532
6/9/2017 16:59,4617,4620.5,4587.05,4590.54,514.02
6/9/2017 17:59,4590.64,4649.23,4568.88,4645.94,776.326
6/9/2017 18:59,4645.98,4645.98,4589.72,4591.88,550.785
6/9/2017 19:59,4599,4623.14,4557.62,4608.52,436.768
6/9/2017 20:59,4605.89,4615.99,4543,4553.81,436.301
6/9/2017 21:59,4554.77,4590,4521,4577.51,472.375
6/9/2017 22:59,4575.01,4603.2,4543.76,4603.2,349.552
6/9/2017 23:59,4603.2,4618,4576.06,4605.8,276.807
7/9/2017 0:59,4605.81,4609.8,4534.29,4539.97,342.084
7/9/2017 1:59,4539.95,4571.16,4480,4507.51,532.017
7/9/2017 2:59,4511.07,4538.99,4494.12,4528,160.032
7/9/2017 3:59,4528,4557.62,4493.98,4515.97,383.226
7/9/2017 4:59,4515.86,4550.87,4500.54,4550.87,154.481
7/9/2017 5:59,4547.26,4576,4539.8,4550,307.506
7/9/2017 6:59,4549.83,4549.83,4512.49,4515.49,381.888
7/9/2017 7:59,4516.5,4516.5,4475,4490.57,457.732
7/9/2017 8:59,4490,4549,4475.01,4549,251.489
7/9/2017 9:59,4548.62,4598.5,4534.31,4592.21,486.668
7/9/2017 10:59,4595.8,4620.44,4577.46,4620.44,458.422
7/9/2017 11:59,4620.45,4639.99,4588.79,4620,383.288
7/9/2017 12:59,4626.54,4649,4590.37,4644.49,573.804
7/9/2017 13:59,4644.99,4674,4635,4665.12,685.634
7/9/2017 14:59,4665.3,4674.34,4628.14,4637,384.21
7/9/2017 15:59,4637,4647.85,4623.08,4641.06,310.287
7/9/2017 16:59,4647.85,4665.82,4603.22,4605.17,462.218
7/9/2017 17:59,4619.92,4620.59,4588.67,4618.16,522.383
7/9/2017 18:59,4617.77,4624.72,4580,4600,395.974
7/9/2017 19:59,4600,4617.98,4587.94,4602.71,307.962
7/9/2017 20:59,4602.81,4609.38,4564.41,4569.51,670.694
7/9/2017 21:59,4569.51,4613.08,4564.88,4610.01,346.701
7/9/2017 22:59,4614.24,4630,4611.02,4618,212.303
7/9/2017 23:59,4618,4630,4606.32,4615,83.851
8/9/2017 0:59,4615,4615,4585.03,4598.78,140.876
8/9/2017 1:59,4598.78,4605.45,4565.55,4587.75,274.163
8/9/2017 2:59,4576.76,4617.98,4576.76,4605.55,190.736
8/9/2017 3:59,4596.01,4619.74,4595.4,4612.87,36.78
8/9/2017 4:59,4612.87,4619.77,4578.82,4580,133.879
8/9/2017 5:59,4580,4609.97,4579.27,4608.17,141.962
8/9/2017 6:59,4604.26,4641.84,4595.02,4641.84,258.943
8/9/2017 7:59,4641.91,4647.84,4624.93,4639.7,207.754
8/9/2017 8:59,4639.71,4679.97,4635.31,4676.01,673.083
8/9/2017 9:59,4678.6,4678.6,4624.72,4654.36,417.221
8/9/2017 10:59,4654.36,4659.97,4611,4635.2,329.129
8/9/2017 11:59,4635.07,4640.04,4619.84,4627.84,152.894
8/9/2017 12:59,4627.8,4647.67,4620,4637,159.969
8/9/2017 13:59,4637.37,4637.73,4379.78,4450,3607.837
8/9/2017 14:59,4460,4462.72,4227.64,4368.93,4371.109
8/9/2017 15:59,4368.91,4423.58,4276.71,4389.49,2368.949
8/9/2017 16:59,4374.97,4449.99,4336.42,4336.43,1733.73
8/9/2017 17:59,4356.55,4383,4293.48,4319.99,904.377
8/9/2017 18:59,4315.05,4380.67,4298.48,4307.02,832.441
8/9/2017 19:59,4307.02,4333.8,4195,4197.2,1867.305
8/9/2017 20:59,4196.1,4250.96,4139.9,4228.76,1810.512
8/9/2017 21:59,4236.61,4245,4125.99,4181.06,1108.357
8/9/2017 22:59,4179.37,4298,4172.31,4298,1169.042
8/9/2017 23:59,4298,4337,4267.96,4312,802.254
9/9/2017 0:59,4327.41,4336.42,4263.07,4286.29,347.93
9/9/2017 1:59,4281.69,4322.5,4200,4230.43,749.137
9/9/2017 2:59,4216.02,4252.12,4164,4244.94,692.242
9/9/2017 3:59,4252.12,4293.48,4242.1,4266.99,295.591
9/9/2017 4:59,4267,4279.17,4208.93,4265.68,158.981
9/9/2017 5:59,4270.73,4377,4260.61,4376.81,520.998
9/9/2017 6:59,4376.84,4376.84,4320.87,4343.87,327.49
9/9/2017 7:59,4343.8,4379.78,4301.46,4328.02,462.008
9/9/2017 8:59,4334.6,4347.32,4293.48,4302,204.536
9/9/2017 9:59,4302,4335.82,4272.4,4323.36,358.001
9/9/2017 10:59,4323.34,4336.4,4290.16,4300.31,225.533
9/9/2017 11:59,4310,4364.99,4309.99,4356.01,377.624
9/9/2017 12:59,4359.48,4378.71,4327.15,4347.5,341.829
9/9/2017 13:59,4347.5,4353.06,4264.7,4285,707.395
9/9/2017 14:59,4284.99,4300,4253.77,4282.12,508.516
9/9/2017 15:59,4289.79,4300,4272.02,4285,221.069
9/9/2017 16:59,4285,4310,4272.65,4291.35,286.968
9/9/2017 17:59,4291.35,4291.36,4215.77,4254.14,606.61
9/9/2017 18:59,4254.14,4258.98,4188,4204.53,645.812
9/9/2017 19:59,4190.61,4308.91,4176,4276.3,832.655
9/9/2017 20:59,4276.38,4303.98,4270.01,4270.01,395.762
9/9/2017 21:58,4270.07,4288.21,4259.08,4275.75,119.381
9/9/2017 22:59,4275.06,4330,4259.33,4329.29,452.186
9/9/2017 23:59,4329.3,4334.38,4299.17,4308.72,136.133
10/9/2017 0:59,4322.44,4322.44,4270,4285.74,217.962
10/9/2017 1:59,4290.46,4291.27,4261.87,4280,107.336
10/9/2017 2:59,4281.99,4282,4185.67,4188.46,715.98
10/9/2017 3:59,4190,4227.58,4186.81,4204,171.723
10/9/2017 4:59,4192.51,4227,4158,4164.79,501.991
10/9/2017 5:59,4164.73,4164.84,4102.17,4142,1388.04
10/9/2017 6:59,4143,4146,4010,4023.01,1950.988
10/9/2017 7:59,4023,4123.5,4010,4096.01,1419.368
10/9/2017 8:59,4096.21,4144.1,4062.26,4100.73,1000.608
10/9/2017 9:59,4100.43,4119.98,4039.57,4072.14,810.114
10/9/2017 10:59,4053.55,4082.57,4039.46,4072.51,733.523
10/9/2017 11:59,4068.25,4123.5,4044.88,4121.52,502.12
10/9/2017 12:59,4118.41,4123.5,4082.57,4092,222.847
10/9/2017 13:59,4104.22,4144.12,4092,4144.11,720.209
10/9/2017 14:59,4144.12,4164.84,4125,4162.72,590.923
10/9/2017 15:59,4164.82,4171.62,4124.52,4128.78,281.067
10/9/2017 16:59,4138.55,4206.59,4123.5,4206.59,542.941
10/9/2017 17:59,4206.58,4312.82,4195.17,4268.01,1085.466
10/9/2017 18:59,4282.26,4291.36,4241.01,4287.99,452.869
10/9/2017 19:59,4280.42,4295,4259.9,4293.55,287.402
10/9/2017 20:59,4293.55,4297.33,4233.99,4257,401.94
10/9/2017 21:59,4266.2,4266.2,4227.63,4238.99,179.981
10/9/2017 22:59,4238.99,4290.02,4230,4250.15,204.671
10/9/2017 23:59,4250.4,4269.97,4212.92,4226.22,234.135
11/9/2017 0:59,4226.21,4242.58,4185.67,4201,305.842
11/9/2017 1:59,4204.53,4291.36,4204.26,4291.35,629.742
11/9/2017 2:58,4291.36,4300,4270.01,4290.4,198.873
11/9/2017 3:59,4290.2,4353.49,4280.1,4315.95,602.324
11/9/2017 4:59,4316.3,4316.3,4151,4197.92,898.165
11/9/2017 5:59,4186,4206.51,4092.4,4144,701.239
11/9/2017 6:59,4140.07,4216.96,4115,4169.15,606.253
11/9/2017 7:59,4168.59,4206.45,4142,4160.01,551.655
11/9/2017 8:59,4153.77,4164.84,4105,4160,500.424
11/9/2017 9:59,4159.99,4206.59,4149.62,4169,524.013
11/9/2017 10:59,4169.44,4206.59,4156,4178,447.171
11/9/2017 11:59,4178,4196.04,4144.12,4178.49,381.689
11/9/2017 12:58,4178.01,4195,4162.17,4194.98,306.964
11/9/2017 13:59,4194.84,4291.36,4172.68,4246.95,1167.514
11/9/2017 14:59,4256,4270.01,4232.56,4244,554.897
11/9/2017 15:59,4244,4250,4212,4240,372.406
11/9/2017 16:59,4240,4267.22,4230.05,4261.82,569.822
11/9/2017 17:59,4261.82,4271.38,4208.77,4223.71,489.568
11/9/2017 18:59,4223.59,4229,4192.64,4222,332.795
11/9/2017 19:59,4222,4225,4170.99,4197.67,286.421
11/9/2017 20:59,4197.69,4204.19,4172.05,4188.36,196.514
11/9/2017 21:59,4188.07,4202.06,4178.3,4192.17,216.827
11/9/2017 22:59,4192.18,4227.4,4186.41,4219,235.827
11/9/2017 23:58,4219.99,4220.01,4191,4207.31,114.649
12/9/2017 0:59,4198.89,4246.97,4198.89,4226.32,323.563
12/9/2017 1:59,4239.36,4248.75,4216.43,4230,149.083
12/9/2017 2:59,4230,4248.76,4212.67,4248,186.714
12/9/2017 3:58,4239.48,4283.59,4239.02,4270.87,281.25
12/9/2017 4:59,4281.99,4306.4,4256.16,4276.31,404.976
12/9/2017 5:59,4285.57,4304,4271.19,4300.95,291.605
12/9/2017 6:59,4300.93,4356.02,4289.54,4352.09,482.83
12/9/2017 7:59,4355.62,4377.65,4317.06,4356.87,456.717
12/9/2017 8:59,4359.41,4361.67,4264.02,4307.55,923.264
12/9/2017 9:59,4294.48,4332,4291.37,4312.61,372.584
12/9/2017 10:59,4312.63,4351.82,4279.05,4350,715.916
12/9/2017 11:59,4350,4364,4334.38,4339.98,355.136
12/9/2017 12:59,4339.98,4355,4294.83,4299.98,453.83
12/9/2017 13:59,4299.98,4299.99,4240,4262.62,881.027
12/9/2017 14:59,4257,4291.36,4248.76,4274.34,702.187
12/9/2017 15:59,4270.97,4291,4236.01,4237.56,333.934
12/9/2017 16:59,4237.84,4265.28,4218.29,4250.69,516.511
12/9/2017 17:59,4262.98,4264.72,4185.67,4187,648.672
12/9/2017 18:59,4186.04,4190.31,4080,4115.07,2353.133
12/9/2017 19:59,4122.11,4186.88,4090.3,4164.85,979.539
12/9/2017 20:59,4164.88,4178,4123.5,4174.5,478.947
12/9/2017 21:59,4177.99,4204.99,4156.24,4200,373.651
12/9/2017 22:59,4199.99,4199.99,4173.1,4182.28,344.236
12/9/2017 23:59,4179,4181.2,4144.12,4172.56,285.134
13-09-17 0:59,4170.6,4179.14,4100,4138.26,573.558
13-09-17 1:59,4142.25,4144.12,4102.99,4105.13,290.974
13-09-17 2:59,4101.49,4112.78,4026,4028,1032.843
13-09-17 3:59,4035.48,4062.26,3943,3945,1916.317
13-09-17 4:59,3951.62,4010,3906.66,4010,1272.587
13-09-17 5:59,4009.01,4021.94,3953.47,3975.99,1018.09
13-09-17 6:59,3985.01,4034.74,3971.01,4025.01,265.019
13-09-17 7:59,4033.98,4044.94,3900.13,3947.07,1728.733
13-09-17 8:59,3947.1,3995,3890.09,3939.89,1012.135
13-09-17 9:59,3940,3999.5,3929,3929,1148.916
13-09-17 10:59,3937.09,3954.54,3835.31,3848.35,1367.993
13-09-17 11:59,3848.34,3868.74,3814.5,3830,1497.373
13-09-17 12:59,3830,3883.99,3800,3880,2130.659
13-09-17 13:59,3880,3925.7,3825.55,3836.64,1407.834
13-09-17 14:59,3836.64,3840,3720.01,3769.92,3483.281
13-09-17 15:59,3758.79,3868.89,3756.55,3819.51,2118.589
13-09-17 16:59,3819.51,3944.5,3807,3944.1,1412.667
13-09-17 17:59,3944.1,3960,3877.43,3910.51,1326.932
13-09-17 18:59,3907.07,3925.7,3860,3895,1117.263
13-09-17 19:59,3898.67,3898.67,3841,3850,773.568
13-09-17 20:59,3847.99,3899.99,3830,3894.01,640.815
13-09-17 21:59,3895,3899,3865,3881.4,453.125
13-09-17 22:59,3883.7,3949.99,3881.4,3934.62,941.666
13-09-17 23:59,3934.56,3934.74,3838.23,3865.34,705.439
14-09-17 0:59,3861.89,3921.74,3843.34,3914.98,388.112
14-09-17 1:59,3915.84,3919,3881.21,3907.33,183.002
14-09-17 2:59,3907.39,3917.4,3848.35,3873.8,385.609
14-09-17 3:59,3873.8,3881.35,3788.38,3797.99,798.813
14-09-17 4:59,3798,3837.4,3752,3809.73,815.459
14-09-17 5:59,3815,3848.35,3790.03,3792.71,963.211
14-09-17 6:59,3790.09,3836.46,3790,3830.31,516.069
14-09-17 7:59,3833.39,3899.82,3819.25,3872.28,715.367
14-09-17 8:59,3861.97,3895,3828.65,3830,846.407
14-09-17 9:59,3830.01,3833.27,3757.53,3757.53,1202.254
14-09-17 10:59,3758.93,3807.28,3698.19,3734.44,2850.397
14-09-17 11:59,3729.8,3749.97,3581.35,3604.96,4190.46
14-09-17 12:59,3615.07,3681.15,3481.57,3481.57,3409.576
14-09-17 13:59,3483.86,3589.43,3426.92,3559.89,3276.523
14-09-17 14:59,3550.01,3616.33,3480,3586.97,2563.253
14-09-17 15:59,3587,3589.98,3483.86,3520,1698.578
14-09-17 16:59,3519.7,3538,3449.37,3454.04,943.345
14-09-17 17:59,3454,3466.46,3311,3311,2799.42
14-09-17 18:59,3310,3449.37,3251.29,3419.67,2885.781
14-09-17 19:59,3419.68,3491.08,3319.8,3359,1972.026
14-09-17 20:59,3358.93,3439.99,3340.18,3385.43,1609.338
14-09-17 21:59,3385.43,3400,3285.51,3289.1,1994.427
14-09-17 22:59,3289,3381.4,3275,3310,1598.395
14-09-17 23:59,3303.02,3325.31,3210,3227.79,2713.575
15-09-17 0:59,3227.79,3381.38,3223.56,3332.22,1928.445
15-09-17 1:59,3336.33,3425,3331.85,3400,1557.149
15-09-17 2:59,3399.99,3449.37,3375.04,3380,1162.913
15-09-17 3:59,3380,3399.26,3334.28,3354.53,862.053
15-09-17 4:59,3359.95,3377.02,3255,3314.75,949.271
15-09-17 5:59,3314.7,3330.08,3249.46,3325.91,1161.553
15-09-17 6:59,3331.48,3347.92,3100.25,3113.28,3146.436
15-09-17 7:59,3119.91,3153.89,3051.06,3124.11,2992.624
15-09-17 8:59,3124.1,3190,3055.82,3139.96,2874.903
15-09-17 9:59,3139.97,3185,3033.33,3055.79,2935.798
15-09-17 10:59,3045.57,3118,3009,3027.94,3176.211
15-09-17 11:59,3024.73,3058.96,2972.01,3022.89,3290.115
15-09-17 12:59,3022.89,3400,3000.06,3345.01,5627.201
15-09-17 13:59,3343.58,3400,3217.29,3400,4436.056
15-09-17 14:59,3400,3668,3391,3636.78,4811.393
15-09-17 15:59,3641.51,3712.92,3553.45,3701.3,4215.264
15-09-17 16:59,3701.3,3759,3518.7,3584.84,3411.689
15-09-17 17:59,3580.02,3625,3456.13,3579.59,2551.75
15-09-17 18:59,3582.27,3661.57,3553.9,3611.99,1508.509
15-09-17 19:59,3609.46,3772.52,3609.46,3682.02,2298.408
15-09-17 20:59,3682.02,3734,3655.44,3716.02,1868.671
15-09-17 21:59,3728.04,3820,3710.48,3809.3,1621.154
15-09-17 22:59,3810.25,3810.25,3698.19,3760.5,764.733
15-09-17 23:59,3760.5,3765.44,3643.64,3700.01,1126.647
16-09-17 0:59,3699.89,3772.52,3687.48,3725.48,622.794
16-09-17 1:59,3746.69,3776,3719.29,3774.09,428.212
16-09-17 2:59,3760.4,3809.97,3716.45,3743.34,807
16-09-17 3:59,3743.33,3772.52,3727.01,3759.51,263.46
16-09-17 4:59,3765.08,3797.72,3753,3774,364.623
16-09-17 5:59,3780,3872.9,3772.37,3833.96,1034.37
16-09-17 6:59,3833.96,3833.96,3735.17,3792.91,903.338
16-09-17 7:59,3788,3833.96,3772.1,3820.48,782.511
16-09-17 8:59,3820.48,3845,3806.35,3842.98,530.662
16-09-17 9:59,3842.98,3842.99,3643.28,3672.15,2231.397
16-09-17 10:59,3679.47,3685,3541.84,3557.29,3499.336
16-09-17 11:59,3565,3687,3560.01,3674.98,1716.595
16-09-17 12:59,3666,3675,3550.46,3553.89,1335.148
16-09-17 13:59,3553.89,3641.98,3502.5,3611.78,1635.418
16-09-17 14:59,3611.78,3659,3559.92,3570,556.531
16-09-17 15:59,3579.86,3646.48,3500,3550,1392.257
16-09-17 16:59,3538.6,3620.5,3538.6,3604.99,1501.118
16-09-17 17:59,3605.98,3625.32,3569.23,3625.32,580.695
16-09-17 18:59,3625.32,3712.52,3604.63,3693.17,1011.261
16-09-17 19:59,3695.82,3716,3637.47,3692.97,525.098
16-09-17 20:59,3697.26,3697.69,3655.97,3661.71,220.452
16-09-17 21:59,3659.57,3697.45,3625.32,3692.19,391.522
16-09-17 22:58,3683.58,3727,3670.87,3700.79,536.123
16-09-17 23:59,3700.94,3708.3,3668.93,3678.93,288.305
17-09-17 0:59,3669.07,3676.27,3626.03,3640,535.011
17-09-17 1:59,3640,3640,3589.43,3620.72,691.101
17-09-17 2:59,3623.45,3661.57,3591,3648.62,369.415
17-09-17 3:59,3648.64,3650.99,3607.26,3637.5,234.311
17-09-17 4:59,3637.55,3637.55,3570,3609.73,284.425
17-09-17 5:59,3609.99,3620,3561,3579.12,106.51
17-09-17 6:59,3568.18,3589.86,3529,3547.94,575.333
17-09-17 7:59,3543.16,3582,3509.71,3509.71,743.237
17-09-17 8:59,3508.7,3534.66,3463,3531,1066.347
17-09-17 9:59,3531.84,3618.58,3516.94,3593.18,644.735
17-09-17 10:59,3593.18,3623.63,3566.64,3575.33,395.155
17-09-17 11:59,3575.34,3589.42,3532.01,3567.8,441.503
17-09-17 12:59,3567.77,3589.43,3554,3583,174.846
17-09-17 13:59,3583,3661.57,3564.97,3642.7,754.854
17-09-17 14:59,3654.39,3690.56,3599.5,3646.75,860.979
17-09-17 15:59,3643.15,3683.89,3632.26,3664.68,503.289
17-09-17 16:59,3664.68,3735.17,3647.58,3719.49,803.748
17-09-17 17:59,3719.49,3772.52,3702.13,3756.9,549.805
17-09-17 18:59,3757,3772,3680.63,3706.14,461.743
17-09-17 19:59,3713.39,3735.17,3703.31,3704.76,333.643
17-09-17 20:59,3711.95,3744.58,3684.88,3688.61,394.537
17-09-17 21:59,3699.73,3713.03,3666.06,3695.95,299.042
17-09-17 22:58,3695.77,3720,3675.33,3699.54,147.736
